epoch,batch,lr,loss,avg_loss
1,0,0.0005,0.684708833694458,0.684708833694458
1,1,0.0005,0.8601202964782715,0.7724145650863647
1,2,0.0005,0.6645995378494263,0.7364762226740519
1,3,0.0005,0.6929700970649719,0.7255996912717819
1,4,0.0005,0.6753098964691162,0.7155417323112487
1,5,0.0005,0.7099533677101135,0.7146103382110596
1,6,0.0005,0.6679480075836182,0.7079442909785679
1,7,0.0005,0.6430830955505371,0.6998366415500641
1,8,0.0005,0.6500217318534851,0.6943016515837775
1,9,0.0005,0.6302250623703003,0.6878939926624298
1,10,0.0005,0.5200751423835754,0.6726377335461703
1,11,0.0005,0.5073339343070984,0.6588624169429144
1,12,0.0005,0.4562208354473114,0.6432746029817141
1,13,0.0005,0.5382117033004761,0.63577011014734
1,14,0.0005,0.3096798360347748,0.6140307585398356
1,15,0.0005,0.28871434926986694,0.5936984829604626
1,16,0.0005,0.38366198539733887,0.5813433948685142
1,17,0.0005,0.32253554463386536,0.5669651809665892
1,18,0.0005,0.3193443715572357,0.5539325067871496
1,19,0.0005,0.4723513722419739,0.5498534500598907
1,20,0.0005,0.3478124439716339,0.5402324497699738
1,21,0.0005,0.673493504524231,0.5462897704406218
1,22,0.0005,0.5813189148902893,0.5478127767210421
1,23,0.0005,1.2114022970199585,0.5754623400668303
1,24,0.0005,0.8621309995651245,0.5869290864467621
1,25,0.0005,0.6816046833992004,0.5905704555603174
1,26,0.0005,0.935827910900116,0.6033577687210507
1,27,0.0005,0.8954295516014099,0.6137889038239207
1,28,0.0005,0.5725357532501221,0.6123663813903414
1,29,0.0005,0.513350248336792,0.6090658436218898
1,30,0.0005,0.6303362250328064,0.6097519849577258
1,31,0.0005,0.4230358302593231,0.6039171051234007
1,32,0.0005,0.553803026676178,0.6023984966856061
1,33,0.0005,0.6562819480895996,0.6039833040798411
1,34,0.0005,0.3827562928199768,0.5976625323295593
1,35,0.0005,0.28387928009033203,0.5889463308784697
1,36,0.0005,0.2695753872394562,0.5803146837530909
1,37,0.0005,1.2939625978469849,0.5990948920187197
1,38,0.0005,1.820483684539795,0.6304125533654139
1,39,0.0005,1.1592230796813965,0.6436328165233135
1,40,0.0005,1.2438524961471558,0.6582723209043828
1,41,0.0005,1.1782712936401367,0.6706532488266627
1,42,0.0005,0.9925650954246521,0.6781395708405694
1,43,0.0005,0.9768201112747192,0.6849277649413456
1,44,0.0005,1.1584738492965698,0.6954510112603506
1,45,0.0005,0.8987205028533936,0.6998699132515036
1,46,0.0005,0.8695299029350281,0.7034797002660468
1,47,0.0005,0.7328362464904785,0.7040912949790558
1,48,0.0005,0.7496811151504517,0.7050216994723495
1,49,0.0005,0.6908879280090332,0.7047390240430832
1,50,0.0005,0.6880550384521484,0.7044118870707119
1,51,0.0005,0.6524605751037598,0.7034128233790398
1,52,0.0005,0.785579264163971,0.704963133582529
1,53,0.0005,0.8737993240356445,0.7080897297020312
1,54,0.0005,0.8558451533317566,0.7107761919498443
1,55,0.0005,0.708324134349823,0.7107324052069869
1,56,0.0005,1.0045838356018066,0.7158876934595275
1,57,0.0005,0.9146653413772583,0.7193148942856953
1,58,0.0005,0.7668728232383728,0.7201209608781136
1,59,0.0005,0.7805296182632446,0.7211277718345325
1,60,0.0005,0.7551305890083313,0.7216851950668898
1,61,0.0005,0.701744556427002,0.7213635718630206
1,62,0.0005,0.7337588667869568,0.7215603225760989
1,63,0.0005,0.6967549324035645,0.7211727383546531
1,64,0.0005,0.7040501832962036,0.720909314430677
1,65,0.0005,0.6939873099327087,0.7205014052716169
1,66,0.0005,0.6892449855804443,0.720034891544883
1,67,0.0005,0.7157137393951416,0.7199713451897397
1,68,0.0005,0.6994579434394836,0.7196740495121997
1,69,0.0005,0.715533435344696,0.7196148978812354
1,70,0.0005,0.7255256772041321,0.719698148294234
1,71,0.0005,0.6738024950027466,0.7190607086651855
1,72,0.0005,0.7047592401504517,0.7188647981375864
1,73,0.0005,0.7052170038223267,0.7186803684846775
1,74,0.0005,0.7210634350776672,0.7187121427059173
1,75,0.0005,0.6740031838417053,0.7181238669313883
1,76,0.0005,0.6817458868026733,0.7176514256310154
1,77,0.0005,0.6967538595199585,0.717383508116771
1,78,0.0005,0.6818106770515442,0.7169332191159453
2,0,0.0005,0.6817430853843689,0.6817430853843689
2,1,0.0005,0.7193400859832764,0.7005415856838226
2,2,0.0005,0.6669830679893494,0.6893554131189982
2,3,0.0005,0.711344301700592,0.6948526352643967
2,4,0.0005,0.7108892798423767,0.6980599641799927
2,5,0.0005,0.7098959684371948,0.700032631556193
2,6,0.0005,0.6952627897262573,0.6993512255804879
2,7,0.0005,0.675929844379425,0.6964235529303551
2,8,0.0005,0.7064085006713867,0.6975329915682474
2,9,0.0005,0.6826340556144714,0.6960430979728699
2,10,0.0005,0.7046744227409363,0.6968277638608759
2,11,0.0005,0.708890974521637,0.6978330314159393
2,12,0.0005,0.6742922067642212,0.6960221987504226
2,13,0.0005,0.6882840394973755,0.6954694730894906
2,14,0.0005,0.701444685459137,0.6958678205808003
2,15,0.0005,0.6925473809242249,0.6956602931022644
2,16,0.0005,0.6885095834732056,0.6952396631240845
2,17,0.0005,0.6885861754417419,0.6948700249195099
2,18,0.0005,0.7145974636077881,0.6959083111662614
2,19,0.0005,0.6855245232582092,0.6953891217708588
2,20,0.0005,0.6952667832374573,0.695383296126411
2,21,0.0005,0.6949601173400879,0.6953640607270327
2,22,0.0005,0.6816396117210388,0.6947673455528591
2,23,0.0005,0.6918556094169617,0.6946460232138634
2,24,0.0005,0.6970697641372681,0.6947429728507996
2,25,0.0005,0.6992803812026978,0.6949174885566418
2,26,0.0005,0.6941805481910706,0.694890194469028
2,27,0.0005,0.6939627528190613,0.6948570715529578
2,28,0.0005,0.699151337146759,0.695005149676882
2,29,0.0005,0.6907930970191956,0.6948647479216258
2,30,0.0005,0.6866492629051208,0.6945997322759321
2,31,0.0005,0.694769024848938,0.6946050226688385
2,32,0.0005,0.6946294903755188,0.6946057641144955
2,33,0.0005,0.7004441618919373,0.6947774816961849
2,34,0.0005,0.6954900622367859,0.6947978411402022
2,35,0.0005,0.6925269365310669,0.694734760456615
2,36,0.0005,0.6933804750442505,0.6946981581481727
2,37,0.0005,0.6930024027824402,0.6946535330069693
2,38,0.0005,0.6925488114356995,0.6945995657871931
2,39,0.0005,0.6966584324836731,0.6946510374546051
2,40,0.0005,0.6942272782325745,0.6946407018638239
2,41,0.0005,0.6927013397216797,0.6945945265747252
2,42,0.0005,0.6918418407440186,0.6945305106251739
2,43,0.0005,0.6952131390571594,0.694546024907719
2,44,0.0005,0.6931333541870117,0.6945146322250366
2,45,0.0005,0.6925928592681885,0.6944728545520616
2,46,0.0005,0.6935750842094421,0.6944537530554101
2,47,0.0005,0.6930023431777954,0.6944235153496265
2,48,0.0005,0.6919350624084473,0.6943727305957249
2,49,0.0005,0.6910960078239441,0.6943071961402894
2,50,0.0005,0.6949436664581299,0.6943196759504431
2,51,0.0005,0.6932397484779358,0.6942989081144333
2,52,0.0005,0.6918349862098694,0.6942524190218944
2,53,0.0005,0.6881811022758484,0.6941399872303009
2,54,0.0005,0.6954976320266724,0.694164671681144
2,55,0.0005,0.6981390714645386,0.6942356431058475
2,56,0.0005,0.6937041282653809,0.6942263182840849
2,57,0.0005,0.695923924446106,0.6942555873558439
2,58,0.0005,0.6845913529396057,0.6940917867725178
2,59,0.0005,0.6818673610687256,0.6938880463441213
2,60,0.0005,0.6966673135757446,0.6939336081020168
2,61,0.0005,0.6968852877616882,0.6939812158384631
2,62,0.0005,0.7092708945274353,0.6942239091509864
2,63,0.0005,0.6987572312355042,0.694294742308557
2,64,0.0005,0.6807422637939453,0.6940862426391015
2,65,0.0005,0.6812196969985962,0.6938912949778817
2,66,0.0005,0.6927306056022644,0.6938739712558576
2,67,0.0005,0.7142336368560791,0.6941733781029197
2,68,0.0005,0.6876945495605469,0.6940794820370881
2,69,0.0005,0.6874504685401917,0.6939847818442754
2,70,0.0005,0.6936794519424438,0.6939804814231227
2,71,0.0005,0.6874872446060181,0.6938902975784408
2,72,0.0005,0.6994293928146362,0.693966175595375
2,73,0.0005,0.6859914064407349,0.6938584084446365
2,74,0.0005,0.6866286396980286,0.6937620115280151
2,75,0.0005,0.6929796934127808,0.6937517178686041
2,76,0.0005,0.686356782913208,0.6936556797523004
2,77,0.0005,0.6871640086174011,0.6935724531992887
2,78,0.0005,0.6854463219642639,0.6934695907785923
3,0,0.0005,0.6861921548843384,0.6861921548843384
3,1,0.0005,0.6842458248138428,0.6852189898490906
3,2,0.0005,0.6826951503753662,0.6843777100245158
3,3,0.0005,0.6819339990615845,0.683766782283783
3,4,0.0005,0.684845507144928,0.6839825272560119
3,5,0.0005,0.6800846457481384,0.6833328803380331
3,6,0.0005,0.6790322661399841,0.6827185068811689
3,7,0.0005,0.675606906414032,0.6818295568227768
3,8,0.0005,0.6674777269363403,0.6802349090576172
3,9,0.0005,0.60720294713974,0.6729317128658294
3,10,0.0005,0.6213141083717346,0.6682392033663663
3,11,0.0005,0.5973947048187256,0.6623354951540629
3,12,0.0005,0.5889613628387451,0.6566913311298077
3,13,0.0005,0.5596036911010742,0.6497564996991839
3,14,0.0005,0.5473530888557434,0.6429296056429545
3,15,0.0005,0.5785616040229797,0.6389066055417061
3,16,0.0005,0.5221171975135803,0.6320366403635811
3,17,0.0005,0.42815640568733215,0.620709960659345
3,18,0.0005,0.429808109998703,0.6106624948351007
3,19,0.0005,0.40713441371917725,0.6004860907793045
3,20,0.0005,0.46005523204803467,0.5937989070301964
3,21,0.0005,0.42271536588668823,0.5860223824327643
3,22,0.0005,0.48169615864753723,0.5814864596594935
3,23,0.0005,0.3292902410030365,0.5709782838821411
3,24,0.0005,0.32087787985801697,0.5609742677211762
3,25,0.0005,0.3125703036785126,0.5514202691041507
3,26,0.0005,0.3500361442565918,0.5439615978135003
3,27,0.0005,0.3437589406967163,0.5368115029164723
3,28,0.0005,0.34204837679862976,0.5300955330503399
3,29,0.0005,0.4371999502182007,0.5269990136226018
3,30,0.0005,0.44110164046287537,0.5242281306174493
3,31,0.0005,0.3858889043331146,0.5199050297960639
3,32,0.0005,0.3301161229610443,0.5141538508010634
3,33,0.0005,0.2743902802467346,0.5071019810788772
3,34,0.0005,0.32958078384399414,0.5020299468721662
3,35,0.0005,0.44711557030677795,0.5005045475231277
3,36,0.0005,0.38875168561935425,0.49748419990410675
3,37,0.0005,0.26554474234580994,0.4913805299683621
3,38,0.0005,0.45186716318130493,0.49036736671741193
3,39,0.0005,0.38745224475860596,0.4877944886684418
3,40,0.0005,0.32548463344573975,0.4838357117117905
3,41,0.0005,0.2594963312149048,0.47849429789043607
3,42,0.0005,0.3898320198059082,0.47643238444660985
3,43,0.0005,0.525495171546936,0.4775474477897991
3,44,0.0005,0.25629591941833496,0.47263074715932213
3,45,0.0005,0.2557303309440613,0.4679155207198599
3,46,0.0005,0.4649134874343872,0.46785164767123283
3,47,0.0005,0.39559248089790344,0.4663462483634551
3,48,0.0005,0.3244253396987915,0.4634499032886661
3,49,0.0005,0.4695722460746765,0.4635723501443863
3,50,0.0005,0.32538902759552,0.4608628732316634
3,51,0.0005,0.6191532611846924,0.4639069191538371
3,52,0.0005,0.39861422777175903,0.4626749815805903
3,53,0.0005,0.24933430552482605,0.45872422832029836
3,54,0.0005,0.3232831656932831,0.4562616635452617
3,55,0.0005,0.4007343053817749,0.4552701035780566
3,56,0.0005,0.32492250204086304,0.4529833035510883
