epoch,batch,lr,loss,avg_loss
1,51,0.0005,0.6911666989326477,0.7167772604868963
1,52,0.0005,0.6955969929695129,0.716377632797889
1,53,0.0005,0.7361897230148315,0.716744523357462
1,54,0.0005,0.7206110954284668,0.7168148246678439
1,55,0.0005,0.6610928177833557,0.7158197888306209
1,56,0.0005,0.831813633441925,0.7178547685606438
1,57,0.0005,0.7871086597442627,0.7190488011672579
1,58,0.0005,0.7012943029403687,0.7187478774684971
1,59,0.0005,0.7088426947593689,0.7185827910900116
1,60,0.0005,0.6953468322753906,0.7182018737323949
1,61,0.0005,0.697367787361145,0.7178658400812457
1,62,0.0005,0.6797769069671631,0.7172612538413395
1,63,0.0005,0.702086329460144,0.7170241456478834
1,64,0.0005,0.6580067873001099,0.7161161862886869
1,65,0.0005,0.726179838180542,0.7162686658628059
1,66,0.0005,0.688627302646637,0.715856108202863
1,67,0.0005,0.7855747938156128,0.7168813829912859
1,68,0.0005,0.7226722836494446,0.7169653090877809
1,69,0.0005,0.749898374080658,0.717435781444822
1,70,0.0005,0.7570692896842957,0.7179939998707301
1,71,0.0005,0.6630859375,0.7172313878933588
1,72,0.0005,0.707852303981781,0.7171029072918303
1,73,0.0005,0.7038398385047913,0.7169236766325461
1,74,0.0005,0.7113572359085083,0.7168494574228923
1,75,0.0005,0.6810077428817749,0.7163778559157723
1,76,0.0005,0.6824522614479065,0.715937263779826
1,77,0.0005,0.6948925256729126,0.715667459445122
1,78,0.0005,0.6933600306510925,0.7153850869287418
1,79,0.0005,0.6776873469352722,0.7149138651788235
2,0,0.0005,0.6894067525863647,0.6894067525863647
2,1,0.0005,0.7013547420501709,0.6953807473182678
2,2,0.0005,0.6997455954551697,0.6968356966972351
2,3,0.0005,0.7050674557685852,0.6988936364650726
2,4,0.0005,0.705490231513977,0.7002129554748535
2,5,0.0005,0.6969690918922424,0.6996723115444183
2,6,0.0005,0.6794472932815552,0.6967830232211522
2,7,0.0005,0.6864678859710693,0.6954936310648918
2,8,0.0005,0.7059551477432251,0.6966560218069289
2,9,0.0005,0.6844033598899841,0.6954307556152344
2,10,0.0005,0.6899470686912537,0.6949322386221453
2,11,0.0005,0.7073349356651306,0.6959657967090607
2,12,0.0005,0.6990862488746643,0.6962058314910302
2,13,0.0005,0.6882616281509399,0.6956383883953094
2,14,0.0005,0.6903961300849915,0.6952889045079549
2,15,0.0005,0.6972352862358093,0.6954105533659458
2,16,0.0005,0.693665623664856,0.6953079104423523
2,17,0.0005,0.6878126263618469,0.6948915057712131
2,18,0.0005,0.693696916103363,0.6948286326308
2,19,0.0005,0.6959506273269653,0.6948847323656082
2,20,0.0005,0.6840959191322327,0.6943709793544951
2,21,0.0005,0.7039628028869629,0.6948069713332437
2,22,0.0005,0.6786802411079407,0.6941058091495348
2,23,0.0005,0.7150868773460388,0.6949800203243891
2,24,0.0005,0.6943330764770508,0.6949541425704956
2,25,0.0005,0.6897090673446655,0.6947524089079636
2,26,0.0005,0.7004720568656921,0.6949642477212129
2,27,0.0005,0.7025808095932007,0.6952362677880696
2,28,0.0005,0.6935910582542419,0.6951795364248341
2,29,0.0005,0.6933372020721436,0.6951181252797445
2,30,0.0005,0.6920523643493652,0.6950192297658613
2,31,0.0005,0.6939191818237305,0.6949848532676697
2,32,0.0005,0.6945840120315552,0.694972706563545
2,33,0.0005,0.6876839995384216,0.694758332827512
2,34,0.0005,0.6959160566329956,0.6947914106505257
2,35,0.0005,0.693601131439209,0.6947583473391004
2,36,0.0005,0.7124335169792175,0.695236054626671
2,37,0.0005,0.7064875960350037,0.6955321478216272
2,38,0.0005,0.688711404800415,0.6953572569749294
2,39,0.0005,0.6841052174568176,0.6950759559869766
2,40,0.0005,0.6871305704116821,0.6948821660948963
2,41,0.0005,0.6810778379440308,0.6945534916151137
2,42,0.0005,0.6992698907852173,0.694663175316744
2,43,0.0005,0.6880462765693665,0.6945127912543037
2,44,0.0005,0.6901553869247437,0.6944159600469801
2,45,0.0005,0.6933653950691223,0.6943931216778962
2,46,0.0005,0.694518506526947,0.6943957894406421
2,47,0.0005,0.6839194893836975,0.6941775331894556
2,48,0.0005,0.7189757823944092,0.6946836199079242
2,49,0.0005,0.6984701752662659,0.6947593510150909
2,50,0.0005,0.6930921673774719,0.6947266611398435
2,51,0.0005,0.6959074139595032,0.694749367924837
2,52,0.0005,0.6943163275718689,0.6947411973521395
2,53,0.0005,0.6921651363372803,0.694693492518531
2,54,0.0005,0.6968812942504883,0.6947332707318392
2,55,0.0005,0.692857563495636,0.6946997759597642
2,56,0.0005,0.6976742148399353,0.6947519590980128
2,57,0.0005,0.6919658184051514,0.6947039221895153
2,58,0.0005,0.688862144947052,0.6946049090159141
2,59,0.0005,0.6945879459381104,0.6946046262979507
2,60,0.0005,0.6952548623085022,0.6946152859046811
2,61,0.0005,0.7037237882614136,0.6947621972330155
2,62,0.0005,0.6888309121131897,0.6946680498501611
2,63,0.0005,0.6906485557556152,0.6946052452549338
2,64,0.0005,0.6932797431945801,0.6945848529155437
2,65,0.0005,0.6878991723060608,0.694483554724491
2,66,0.0005,0.6867288947105408,0.6943678135302529
2,67,0.0005,0.7089914083480835,0.694582866395221
2,68,0.0005,0.6964711546897888,0.6946102328922438
2,69,0.0005,0.695233941078186,0.6946191430091858
2,70,0.0005,0.6870118975639343,0.69451199870714
2,71,0.0005,0.7067610025405884,0.6946821237603823
2,72,0.0005,0.6986109614372253,0.6947359434545857
2,73,0.0005,0.6958703994750977,0.6947512739413494
2,74,0.0005,0.6925961971282959,0.694722539583842
2,75,0.0005,0.6876447796821594,0.6946294111640829
2,76,0.0005,0.6869354844093323,0.694529490037398
2,77,0.0005,0.678263247013092,0.6943209484601632
2,78,0.0005,0.6996663808822632,0.6943886121617088
2,79,0.0005,0.6694674491882324,0.6940770976245403
3,0,0.0005,0.7256315350532532,0.7256315350532532
3,1,0.0005,0.6976643800735474,0.7116479575634003
3,2,0.0005,0.7521910071372986,0.7251623074213663
3,3,0.0005,0.6558374166488647,0.707831084728241
3,4,0.0005,0.6947623491287231,0.7052173376083374
3,5,0.0005,0.6747258901596069,0.7001354297002157
3,6,0.0005,0.7662942409515381,0.7095866884504046
3,7,0.0005,0.6761136651039124,0.705402560532093
3,8,0.0005,0.6914999485015869,0.7038578258620368
3,9,0.0005,0.7055612802505493,0.704028171300888
3,10,0.0005,0.7010874152183533,0.7037608298388395
3,11,0.0005,0.6791320443153381,0.7017084310452143
3,12,0.0005,0.695159912109375,0.7012046988193805
3,13,0.0005,0.6904066205024719,0.7004334075110299
3,14,0.0005,0.6900434494018555,0.6997407436370849
3,15,0.0005,0.6909307241439819,0.699190117418766
3,16,0.0005,0.6919583082199097,0.6987647168776568
3,17,0.0005,0.68862384557724,0.6982013351387448
3,18,0.0005,0.6934481263160706,0.6979511662533409
3,19,0.0005,0.6897432804107666,0.6975407719612121
3,20,0.0005,0.6833321452140808,0.6968641706875393
3,21,0.0005,0.6929025650024414,0.696684097701853
3,22,0.0005,0.6902139782905579,0.6964027881622314
3,23,0.0005,0.70484459400177,0.6967545300722122
3,24,0.0005,0.6912062764167786,0.6965325999259949
3,25,0.0005,0.6765506863594055,0.6957640647888184
3,26,0.0005,0.6926440596580505,0.6956485090432344
3,27,0.0005,0.6979514360427856,0.6957307564360755
3,28,0.0005,0.6742404103279114,0.6949897100185526
3,29,0.0005,0.7093547582626343,0.695468544960022
3,30,0.0005,0.6923673748970032,0.6953685072160536
3,31,0.0005,0.6562137603759766,0.6941449213773012
3,32,0.0005,0.7010960578918457,0.694355561877742
3,33,0.0005,0.6959679126739502,0.6944029839599833
3,34,0.0005,0.6994113326072693,0.6945460796356201
3,35,0.0005,0.6868448853492737,0.6943321575721105
3,36,0.0005,0.7101818323135376,0.6947605271597166
3,37,0.0005,0.6944449543952942,0.6947522226132845
3,38,0.0005,0.6840522885322571,0.6944778653291556
3,39,0.0005,0.7204434871673584,0.6951270058751107
3,40,0.0005,0.692531168460846,0.6950636927674456
3,41,0.0005,0.6935938000679016,0.6950286953222184
3,42,0.0005,0.6936215758323669,0.6949959716131521
3,43,0.0005,0.6801500916481018,0.69465856525031
3,44,0.0005,0.6988822221755981,0.6947524242930943
3,45,0.0005,0.6663451790809631,0.6941348754841349
3,46,0.0005,0.7328392267227173,0.6949583723189983
3,47,0.0005,0.7025395035743713,0.6951163125534853
3,48,0.0005,0.6765375137329102,0.6947371533938816
3,49,0.0005,0.6953516602516174,0.6947494435310364
3,50,0.0005,0.6952139735221863,0.6947585519622353
3,51,0.0005,0.6145482659339905,0.6932160464616922
3,52,0.0005,0.7296590209007263,0.6939036497529948
3,53,0.0005,0.707497775554657,0.6941553928233959
3,54,0.0005,0.7280997633934021,0.694772563197396
3,55,0.0005,0.7475715279579163,0.6957154018538338
3,56,0.0005,0.6856450438499451,0.6955387289063972
3,57,0.0005,0.6922252774238586,0.6954816004325604
3,58,0.0005,0.697810709476471,0.6955210768570335
3,59,0.0005,0.670546293258667,0.6951048304637273
3,60,0.0005,0.6720619797706604,0.6947270788130213
3,61,0.0005,0.6884214878082275,0.6946253757322988
3,62,0.0005,0.6766946315765381,0.6943407607456994
3,63,0.0005,0.6858866214752197,0.6942086648195982
3,64,0.0005,0.6873801946640015,0.694103611432589
3,65,0.0005,0.6876714825630188,0.6940061549345652
3,66,0.0005,0.6881507635116577,0.6939187610327308
3,67,0.0005,0.7132348418235779,0.6942028210443609
3,68,0.0005,0.7090163230895996,0.6944175094797991
3,69,0.0005,0.7047088742256165,0.6945645289761679
3,70,0.0005,0.6916038393974304,0.6945228291229463
3,71,0.0005,0.6940558552742004,0.6945163433750471
3,72,0.0005,0.6977900862693787,0.69456118916812
3,73,0.0005,0.695988118648529,0.6945804719989365
3,74,0.0005,0.6897984743118286,0.6945167120297749
3,75,0.0005,0.6859117150306702,0.69440348838505
3,76,0.0005,0.6995176672935486,0.6944699062929525
3,77,0.0005,0.6975896954536438,0.6945099035898844
3,78,0.0005,0.6587437391281128,0.6940571673308746
3,79,0.0005,0.6762300133705139,0.6938343279063701
4,0,0.0005,0.6942415237426758,0.6942415237426758
4,1,0.0005,0.7053053975105286,0.6997734606266022
4,2,0.0005,0.6946316957473755,0.6980595390001932
4,3,0.0005,0.7575897574424744,0.7129420936107635
4,4,0.0005,0.6747881770133972,0.7053113102912902
4,5,0.0005,0.7284116148948669,0.7091613610585531
4,6,0.0005,0.6761309504508972,0.704442730971745
4,7,0.0005,0.7016118168830872,0.7040888667106628
4,8,0.0005,0.6836846470832825,0.7018217311965095
4,9,0.0005,0.7042222023010254,0.702061778306961
4,10,0.0005,0.6754173636436462,0.6996395587921143
4,11,0.0005,0.6746881604194641,0.6975602755943934
4,12,0.0005,0.7112776637077332,0.6986154592954196
4,13,0.0005,0.7213074564933777,0.7002363162381309
4,14,0.0005,0.6887738108634949,0.6994721492131551
4,15,0.0005,0.6927199959754944,0.6990501396358013
4,16,0.0005,0.688767671585083,0.6984452885739943
4,17,0.0005,0.6839370727539062,0.6976392765839895
4,18,0.0005,0.6999610662460327,0.6977614760398865
4,19,0.0005,0.7017724514007568,0.69796202480793
4,20,0.0005,0.6856269240379333,0.6973746390569777
4,21,0.0005,0.7246284484863281,0.6986134485764937
4,22,0.0005,0.6920603513717651,0.6983285313067229
4,23,0.0005,0.7235285639762878,0.6993785326679548
4,24,0.0005,0.690621018409729,0.6990282320976258
4,25,0.0005,0.6794131994247437,0.6982738077640533
4,26,0.0005,0.6897423267364502,0.6979578269852532
4,27,0.0005,0.6963474154472351,0.6979003122874669
4,28,0.0005,0.6789165735244751,0.6972457006059843
4,29,0.0005,0.7002702951431274,0.6973465204238891
4,30,0.0005,0.6909194588661194,0.6971391958575095
4,31,0.0005,0.7009907364845276,0.6972595565021038
4,32,0.0005,0.6988372206687927,0.697307364507155
4,33,0.0005,0.7000619769096375,0.6973883825189927
4,34,0.0005,0.6903713941574097,0.6971878971372332
4,35,0.0005,0.6915292739868164,0.6970307131608328
4,36,0.0005,0.6890739798545837,0.6968156663147179
4,37,0.0005,0.6869897246360779,0.6965570889021221
4,38,0.0005,0.6945602893829346,0.6965058889144506
4,39,0.0005,0.7006611227989197,0.6966097697615623
4,40,0.0005,0.7117726802825928,0.6969795968474412
4,41,0.0005,0.6871662139892578,0.6967459448746273
4,42,0.0005,0.6897391080856323,0.69658299518186
4,43,0.0005,0.6995562314987183,0.6966505687345158
4,44,0.0005,0.6905936002731323,0.696515969435374
4,45,0.0005,0.7011378407478333,0.6966164448986882
4,46,0.0005,0.7006940841674805,0.696703203181003
4,47,0.0005,0.685762882232666,0.6964752798279127
4,48,0.0005,0.6932127475738525,0.6964086975370135
4,49,0.0005,0.6938358545303345,0.6963572406768799
4,50,0.0005,0.6952407956123352,0.6963353495971829
4,51,0.0005,0.6896962523460388,0.6962076746500455
4,52,0.0005,0.6953983902931213,0.6961924051338771
4,53,0.0005,0.6941564679145813,0.6961547025927791
4,54,0.0005,0.6959017515182495,0.6961501034823331
4,55,0.0005,0.6854259371757507,0.6959586005125727
4,56,0.0005,0.6866385340690613,0.6957950905749672
4,57,0.0005,0.6903894543647766,0.6957018899506536
4,58,0.0005,0.6950940489768982,0.6956915875612679
4,59,0.0005,0.6809404492378235,0.6954457352558772
4,60,0.0005,0.7153337001800537,0.6957717674677489
4,61,0.0005,0.6897732019424438,0.6956750164108891
4,62,0.0005,0.7053875923156738,0.6958291842823937
4,63,0.0005,0.6945874691009521,0.6958097824826837
4,64,0.0005,0.7019758224487305,0.6959046446360074
4,65,0.0005,0.6959394216537476,0.6959051715605187
4,66,0.0005,0.6838201284408569,0.6957247977826133
4,67,0.0005,0.6949108839035034,0.6957128284608617
4,68,0.0005,0.6937233805656433,0.69568399588267
4,69,0.0005,0.6906506419181824,0.6956120908260346
4,70,0.0005,0.69509357213974,0.6956047877459459
4,71,0.0005,0.6912718415260315,0.695544607937336
4,72,0.0005,0.6915339827537537,0.695489667866328
4,73,0.0005,0.6967052817344666,0.6955060950807623
4,74,0.0005,0.6825078725814819,0.6953327854474386
4,75,0.0005,0.6986422538757324,0.6953763310846529
4,76,0.0005,0.7024248838424683,0.6954678707308584
4,77,0.0005,0.6899699568748474,0.6953973846557813
4,78,0.0005,0.6846067309379578,0.695260794102391
4,79,0.0005,0.6911075115203857,0.695208878070116
5,0,0.0005,0.6842859983444214,0.6842859983444214
5,1,0.0005,0.6880047917366028,0.6861453950405121
5,2,0.0005,0.691444993019104,0.6879119277000427
5,3,0.0005,0.6924313902854919,0.689041793346405
5,4,0.0005,0.6906833648681641,0.6893701076507568
5,5,0.0005,0.6931573152542114,0.6900013089179993
5,6,0.0005,0.6919959783554077,0.6902862616947719
5,7,0.0005,0.6949295401573181,0.6908666715025902
5,8,0.0005,0.6891328692436218,0.6906740268071493
5,9,0.0005,0.6880515217781067,0.690411776304245
5,10,0.0005,0.6924787163734436,0.6905996799468994
5,11,0.0005,0.6914017200469971,0.6906665166219076
5,12,0.0005,0.6904072761535645,0.6906465750474197
5,13,0.0005,0.6912299394607544,0.6906882439340863
5,14,0.0005,0.6807572245597839,0.6900261759757995
5,15,0.0005,0.6851535439491272,0.6897216364741325
5,16,0.0005,0.690396785736084,0.6897613511366003
5,17,0.0005,0.6855971813201904,0.6895300083690219
5,18,0.0005,0.6843827962875366,0.6892591024699964
5,19,0.0005,0.6810491681098938,0.6888486057519912
5,20,0.0005,0.6967369914054871,0.6892242431640625
5,21,0.0005,0.6871973276138306,0.689132110639052
5,22,0.0005,0.6867380738258362,0.6890280220819556
5,23,0.0005,0.6848157644271851,0.6888525113463402
5,24,0.0005,0.6819550395011902,0.6885766124725342
5,25,0.0005,0.6759458184242249,0.6880908127014453
5,26,0.0005,0.7040032744407654,0.688680163136235
5,27,0.0005,0.6560575366020203,0.6875150693314416
5,28,0.0005,0.6784639954566956,0.6872029633357607
5,29,0.0005,0.7013987302780151,0.6876761555671692
5,30,0.0005,0.662125289440155,0.686851934079201
5,31,0.0005,0.6884109377861023,0.6869006529450417
5,32,0.0005,0.7125076055526733,0.687676621205879
5,33,0.0005,0.6875557899475098,0.6876730673453387
5,34,0.0005,0.6702679991722107,0.6871757796832494
5,35,0.0005,0.6729370355606079,0.686780259013176
5,36,0.0005,0.662807285785675,0.6861323408178381
5,37,0.0005,0.6672257781028748,0.6856347996937601
5,38,0.0005,0.6753772497177124,0.6853717855918102
5,39,0.0005,0.6606454849243164,0.6847536280751229
5,40,0.0005,0.6808397769927979,0.6846581682926272
5,41,0.0005,0.705348014831543,0.6851507836864108
5,42,0.0005,0.6818199157714844,0.6850733216418776
5,43,0.0005,0.6693682074546814,0.6847163872285322
5,44,0.0005,0.6609434485435486,0.6841880997021993
5,45,0.0005,0.7300822138786316,0.6851857978364696
5,46,0.0005,0.6578148007392883,0.684603436196104
5,47,0.0005,0.6921071410179138,0.6847597633798918
5,48,0.0005,0.6539324522018433,0.6841306345803397
5,49,0.0005,0.6700848340988159,0.6838497185707092
5,50,0.0005,0.6539406180381775,0.683263265619091
5,51,0.0005,0.6450089812278748,0.6825276063038752
5,52,0.0005,0.6044746041297913,0.6810549081496473
5,53,0.0005,0.8009704947471619,0.6832755671607124
5,54,0.0005,0.5932775139808655,0.6816392389210788
5,55,0.0005,0.6286826729774475,0.6806935859577996
5,56,0.0005,0.6537882089614868,0.6802215617999696
5,57,0.0005,0.6185380220413208,0.679158052493786
5,58,0.0005,0.6721400022506714,0.6790391024896654
5,59,0.0005,0.5885167121887207,0.6775303959846497
5,60,0.0005,0.6099867224693298,0.6764231226483329
5,61,0.0005,0.7046219706535339,0.6768779427774491
5,62,0.0005,0.661516547203064,0.6766341111016652
5,63,0.0005,0.6739340424537659,0.6765919225290418
5,64,0.0005,0.6352354288101196,0.6759556687795198
5,65,0.0005,0.6639368534088135,0.6757735655163274
5,66,0.0005,0.6394630074501038,0.6752316168884733
5,67,0.0005,0.6347330808639526,0.6746360501822304
5,68,0.0005,0.6597904562950134,0.6744208966476329
5,69,0.0005,0.6667442917823792,0.6743112308638436
5,70,0.0005,0.6660199165344238,0.6741944517887813
5,71,0.0005,0.6058494448661804,0.6732452155815231
5,72,0.0005,0.6406364440917969,0.6727985200816637
5,73,0.0005,0.696911096572876,0.6731243657099234
5,74,0.0005,0.7211715579032898,0.6737649949391683
5,75,0.0005,0.6018821001052856,0.6728191673755646
5,76,0.0005,0.7049402594566345,0.6732363244155785
5,77,0.0005,0.6458904147148132,0.6728857358296713
5,78,0.0005,0.657788097858429,0.6726946264882631
5,79,0.0005,0.6534518003463745,0.6724540911614895
6,0,0.0005,0.5956950783729553,0.5956950783729553
6,1,0.0005,0.6719996333122253,0.6338473558425903
6,2,0.0005,0.6992599368095398,0.6556515494982401
6,3,0.0005,0.6322484016418457,0.6498007625341415
6,4,0.0005,0.6245938539505005,0.6447593808174134
6,5,0.0005,0.6129370331764221,0.6394556562105814
6,6,0.0005,0.6747356653213501,0.6444956575121198
6,7,0.0005,0.6499406099319458,0.6451762765645981
6,8,0.0005,0.5392447710037231,0.6334061092800565
6,9,0.0005,0.6341623663902283,0.6334817349910736
6,10,0.0005,0.596271276473999,0.630098966034976
6,11,0.0005,0.7005288004875183,0.6359681189060211
6,12,0.0005,0.6265403032302856,0.6352429023155799
6,13,0.0005,0.6275887489318848,0.6346961770738874
6,14,0.0005,0.5809263586997986,0.6311115225156149
6,15,0.0005,0.6035299301147461,0.6293876729905605
6,16,0.0005,0.7840638160705566,0.638486269642325
6,17,0.0005,0.5971899032592773,0.636192027065489
6,18,0.0005,0.6105930209159851,0.6348447109523573
6,19,0.0005,0.665431797504425,0.6363740652799607
6,20,0.0005,0.6406239867210388,0.6365764424914405
6,21,0.0005,0.6901046633720398,0.6390095434405587
6,22,0.0005,0.6517775654792786,0.6395646748335465
6,23,0.0005,0.6230751872062683,0.6388776128490766
6,24,0.0005,0.5382632613182068,0.6348530387878418
6,25,0.0005,0.8005881309509277,0.6412274654094989
6,26,0.0005,0.5745543241500854,0.6387580898072984
6,27,0.0005,0.5971060991287231,0.6372705187116351
6,28,0.0005,0.5696057081222534,0.6349372493809667
6,29,0.0005,0.5689114332199097,0.6327363888422648
6,30,0.0005,0.7432761192321777,0.6363021865967782
6,31,0.0005,0.6552147269248962,0.6368932034820318
6,32,0.0005,0.6158090233802795,0.6362542889334939
6,33,0.0005,0.6395873427391052,0.6363523199277765
6,34,0.0005,0.5911679863929749,0.6350613389696393
6,35,0.0005,0.6312960982322693,0.6349567489491569
6,36,0.0005,0.6134518980979919,0.6343755367639903
6,37,0.0005,0.6031360626220703,0.6335534453392029
6,38,0.0005,0.6833378672599792,0.6348299689781971
6,39,0.0005,0.6073932647705078,0.6341440513730049
6,40,0.0005,0.6570179462432861,0.6347019512478899
6,41,0.0005,0.6174678206443787,0.6342916148049491
6,42,0.0005,0.6668009161949158,0.635047645069832
6,43,0.0005,0.6072532534599304,0.6344159543514252
6,44,0.0005,0.6276938915252686,0.6342665751775106
6,45,0.0005,0.63674396276474,0.6343204314294069
6,46,0.0005,0.568671703338623,0.6329236499806667
6,47,0.0005,0.5476784706115723,0.6311477087438107
6,48,0.0005,0.6560182571411133,0.6316552709560005
6,49,0.0005,0.5657867193222046,0.6303378999233246
6,50,0.0005,0.6053913235664368,0.6298487513673072
6,51,0.0005,0.6490157246589661,0.6302173470075314
6,52,0.0005,0.6513831615447998,0.6306167019988006
6,53,0.0005,0.772808849811554,0.633249889921259
6,54,0.0005,0.6632989645004272,0.6337962367317893
6,55,0.0005,0.7167894840240479,0.6352782590048653
6,56,0.0005,0.538638174533844,0.6335828189264264
6,57,0.0005,0.508405864238739,0.6314245955697422
6,58,0.0005,0.527949869632721,0.6296707866555553
6,59,0.0005,0.6359369158744812,0.6297752221425374
6,60,0.0005,0.6093676090240479,0.6294406711078081
6,61,0.0005,0.6050055027008057,0.6290465554883403
6,62,0.0005,0.589179277420044,0.6284137415507484
6,63,0.0005,0.6113489866256714,0.628147104755044
6,64,0.0005,0.5386762619018555,0.6267706302496103
6,65,0.0005,0.5843159556388855,0.6261273776039933
6,66,0.0005,0.6489654779434204,0.6264682447732385
6,67,0.0005,0.5768935680389404,0.6257392054094988
6,68,0.0005,0.5963973999023438,0.6253139618514241
6,69,0.0005,0.6575254201889038,0.6257741255419594
6,70,0.0005,0.6287621259689331,0.6258162100550154
6,71,0.0005,0.5857844948768616,0.6252602140108744
6,72,0.0005,0.7401243448257446,0.6268336952549137
6,73,0.0005,0.5889835357666016,0.6263222066131798
6,74,0.0005,0.6761678457260132,0.6269868151346842
6,75,0.0005,0.56065833568573,0.6261140719840401
6,76,0.0005,0.5215213894844055,0.6247557254580708
6,77,0.0005,0.6048939228057861,0.6245010869625287
6,78,0.0005,0.588016152381897,0.6240392523475841
6,79,0.0005,0.7332034111022949,0.6254038043320179
7,0,0.0005,0.4615764021873474,0.4615764021873474
7,1,0.0005,0.7435610890388489,0.6025687456130981
7,2,0.0005,0.7521328330039978,0.6524234414100647
7,3,0.0005,0.6095659732818604,0.6417090743780136
7,4,0.0005,0.5824778079986572,0.6298628211021423
7,5,0.0005,0.556912899017334,0.6177045007546743
7,6,0.0005,0.5837295055389404,0.6128509300095695
7,7,0.0005,0.6452178955078125,0.6168968006968498
7,8,0.0005,0.6041901707649231,0.6154849529266357
7,9,0.0005,0.5982193946838379,0.6137583971023559
7,10,0.0005,0.5969886779785156,0.6122338771820068
7,11,0.0005,0.5266314744949341,0.6051003436247507
7,12,0.0005,0.6316459774971008,0.6071423154610854
7,13,0.0005,0.6768993139266968,0.6121249582086291
7,14,0.0005,0.6108840703964233,0.612042232354482
7,15,0.0005,0.5148674249649048,0.6059688068926334
7,16,0.0005,0.5902051329612732,0.6050415319554946
7,17,0.0005,0.6000343561172485,0.6047633555200365
7,18,0.0005,0.6188227534294128,0.6055033238310563
7,19,0.0005,0.6128392219543457,0.6058701187372207
7,20,0.0005,0.582938551902771,0.6047781393641517
7,21,0.0005,0.7304753065109253,0.6104916469617323
7,22,0.0005,0.5123714208602905,0.6062255501747131
7,23,0.0005,0.5865268111228943,0.6054047693808874
7,24,0.0005,0.6260455846786499,0.6062304019927979
7,25,0.0005,0.5310573577880859,0.6033391310618474
7,26,0.0005,0.5971832275390625,0.6031111346350776
7,27,0.0005,0.6051148772239685,0.6031826968703952
7,28,0.0005,0.5227806568145752,0.6004102127305393
7,29,0.0005,0.6595882773399353,0.6023828148841858
7,30,0.0005,0.5589966773986816,0.6009832620620728
7,31,0.0005,0.5640876293182373,0.5998302735388279
7,32,0.0005,0.5379806160926819,0.5979560414950053
7,33,0.0005,0.5215966701507568,0.5957101776319391
7,34,0.0005,0.4160460829734802,0.5905769177845546
7,35,0.0005,0.4830450117588043,0.5875899203949504
7,36,0.0005,0.45486387610435486,0.5840027300087182
7,37,0.0005,0.5349938273429871,0.5827130220438305
7,38,0.0005,0.546295702457428,0.5817792446185381
7,39,0.0005,0.44492852687835693,0.5783579766750335
7,40,0.0005,0.5744222402572632,0.5782619831038684
